movielens_id,movie_name,movie_tropes,movie_year,movie_genres,dbtropes_id,dbtropes_url
148, The Ghost and the Darkness,"['EgomaniacHunter', 'EurekaMoment', 'DeadpanSnarker', 'DeadpanSnarker', 'CulturalTranslation', 'GodModeSue', 'RedShirt', 'NameAndName', 'BillingDisplacement', 'DaylightHorror', 'ArcSymbol', 'BadBoss', 'BabiesEverAfter', 'CorruptCorporateExecutive', 'HeroKiller', 'NightmareSequence', 'TheWorldsExpertOnGettingKilled', 'SpotlightStealingSquad', 'IdiotBall', 'FirstPersonPeripheralNarrator', 'Badass', 'FakeBrit', 'MadeOfIron', 'MightyRoar', 'NonMaliciousMonster', 'CatapultNightmare', 'ItCanThink', 'ExploringTheEvilLair', 'ForTheEvulz', 'ArtisticLicense', 'MauveShirt', 'TruthInTelevision', 'CannibalLarder', 'RuleOfCool', 'BigBad', 'Determinator', 'TitleDrop', 'RealityIsUnrealistic', 'TheNounAndTheNoun', 'VeryLooselyBasedOnATrueStory', 'TheWorfEffect', 'IronicEcho', 'GreatWhiteHunter', 'MightyWhitey', 'DidIMentionItsChristmas', 'AnimalNemesis', 'WordOfGod', 'SuperPersistentPredator']",1996,"['Action', 'Adventure']",TheGhostAndTheDarkness,http://dbtropes.org/resource/Film/TheGhostAndTheDarkness
368,Bio-Dome,"['Jerkass', 'Jerkass', 'VeryLooselyBasedOnATrueStory', 'GreenAesop', 'EroticEating', 'CargoEnvy', 'FriendsRentControl', 'TheDitz', 'BoxOfficeBomb', 'ChildhoodBrainDamage', 'BiTheWay', 'LoudOfWar', 'SanitySlippage', 'RandomEventsPlot', 'RootingForTheEmpire', 'UnintentionallySympathetic', 'VillainProtagonist', 'BlackComedyRape', 'AbusiveParents', 'BigEater', 'ChaoticStupid', 'IdeaBulb', 'FlashbackCut', 'AluminumChristmasTrees', 'WhyDontYouJustShootHim', 'AppealToObscurity', 'ProtagonistCenteredMorality', 'TotallyRadical', 'DesignatedVillain', 'IdiotHoudini', 'HotScientist', 'HotScientist', 'DisappearedDad', 'HeroesWantRedheads', 'PantyShot', 'LeavetheCameraRunning']",1996,['Comedy'],BioDome,http://dbtropes.org/resource/Film/BioDome
1286,Shall We Dance?,"['PassiveAggressiveKombat', 'TheMusical', 'ScrewballComedy', 'KnittingPregnancyAnnouncement', 'RomanticComedy', 'SnowballLie', 'MistakenForPregnant', 'GriefSong', 'StageNames', 'OutOfContextEavesdropping', 'ShallWeDance', 'FilmsOfThe1930s', 'Frameup']",1937,"['Comedy', 'Musical', 'Romance']",ShallWeDance,http://dbtropes.org/resource/Film/ShallWeDance
666,Blood For Dracula,"['WhatHappenedToTheMouse', 'OurVampiresAreDifferent', 'RichBitch', 'BigScrewedUpFamily', 'VampireBitesSuck', 'AuthorAvatar', 'TheBadGuyWins', 'VirginSacrifice', 'DeathBySex', 'VillainProtagonist', 'VillainousIncest', 'LargeHam', 'AntiVillain', 'VomitDiscretionShot', 'AnythingThatMoves', 'AlasPoorVillain', 'SecretRelationship', 'FailedASpotCheck', 'UnequalPairing', 'InnocentFanserviceGirl', 'AntiHero', 'BarBrawl', 'VampiresAreSexGods', 'MarketBasedTitle', 'ImpaledWithExtremePrejudice', 'SympathyForTheDevil', 'AnArmAndALeg', 'ArtisticLicenseHistory', 'LesbianVampire', 'AnAxeToGrind', 'VirginPower', 'WouldntHurtAChild', 'TheRenfield', 'DeusSexMachina', 'DullSurprise', 'NotEvenBotheringWithTheAccent', 'BrainwashedAndCrazy', 'ThematicSeries', 'BlackAndGreyMorality', 'InCaseYouForgotWhoWroteIt', 'NamesToRunAwayFromReallyFast', 'KillEmAll']",1974,['Horror'],BloodForDracula,http://dbtropes.org/resource/Film/BloodForDracula
560, A Kid in King Arthur's Court,"['BlackKnight', 'TheLadysFavour', 'AdiposeRex', 'GroinAttack', 'SamusIsAGirl', 'TomBoyAndGirlyGirl', 'HeroicBSOD', 'SpiritAdvisor', 'FallingChandelierOfDoom', 'HowManyFingers', 'NonSequiturThud', 'BlackVikings', 'EarnYourHappyEnding', 'ParentalMarriageVeto', 'ChangedMyJumper', 'YeOldeButcheredeEnglishe', 'ObviouslyEvil', 'BlindedByTheLight', 'IHaveYourWife', 'IdiotBall', 'Chickification', 'BadassPrincess', 'LoserProtagonist', 'AnachronismStew', 'FauxActionGirl', 'ThePowerOfRock', 'AluminumChristmasTrees', 'TastesLikeChicken', 'KingIncognito', 'GrailInTheGarbage', 'EverythingsBetterWithPrincesses', 'TotallyRadical', 'ContrivedCoincidence', 'DeadAllAlong', 'ThatPoorCat', 'WhatTheFuAreYouDoing', 'YeGoodeOldeDays', 'BadassGrandpa', 'ArrangedMarriage', 'AngstWhatAngst', 'ThisIsGonnaSuck', 'ALittleSomethingWeCallRockAndRoll', 'ALittleSomethingWeCallRockAndRoll', 'BambooTechnology', 'FirstKiss', 'PlayingWithCharacterType', 'SelfProclaimedKnight']",1995,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",AKidInKingArthursCourt,http://dbtropes.org/resource/Film/AKidInKingArthursCourt
121,Independence Day,"['InfantImmortality', 'TwoScenesOneDialogue', 'HemisphereBias', 'CassandraTruth', 'CassandraTruth', 'CassandraTruth', 'CassandraTruth', 'RealLife', 'PlugNPlayTechnology', 'ComputerVirus', 'StandardSciFiFleet', 'HeDidntMakeIt', 'BombersOnTheScreen', 'ElvisHasLeftThePlanet', 'DramaticAlienVTOL', 'GoodHairEvilHair', 'EnemyMine', 'LockedOutOfTheLoop', 'AllThereInTheScript', 'AndMissionControlRejoiced', 'AcePilot', 'JustPlaneWrong', 'JustPlaneWrong', 'JustPlaneWrong', 'JustPlaneWrong', 'JustPlaneWrong', 'SwissCheeseSecurity', 'SwissCheeseSecurity', 'SwissCheeseSecurity', 'TheBrigadier', 'NoSell', 'EverythingIsOnline', 'TheEndOfTheWorldAsWeKnowIt', 'DangerousWindows', 'BigDamnHeroes', 'Masquerade', 'ApatheticCitizens', 'FacingTheBulletsOneLiner', 'NerdsAreSexy', 'NerdsAreSexy', 'HordeOfAlienLocusts', 'MeaningfulReleaseDate', 'TakingYouWithMe', 'TakingYouWithMe', 'CaliforniaDoubling', 'NewscasterCameo', 'NiceJewishBoy', 'BondOneLiner', 'ApocalypseHow', 'CerebusCallBack', 'FallingIntoTheCockpit', 'ChekhovsHobby', 'ChekhovsHobby', 'ETGaveUsWiFi', 'ViewerFriendlyInterface', 'ThrowAwayCountry', 'EasilyThwartedAlienInvasion', 'DoesThatSoundLikeFunToYou', 'PoweredArmor', 'BadVibrations', 'AchillesHeel', 'OverTheTopSecret', 'HumansAreWarriors', 'SequelGap', 'EiffelTowerEffect', 'IvyLeagueForEveryone', 'StuffBlowingUp', 'SnipingTheCockpit', 'SuicideAttack', 'StandardEstablishingSpaceshipShot', 'GenreSavvy', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'SurprisinglySuperToughThing', 'TrojanHorse', 'TheMountainsOfIllinois', 'UnbuiltTrope', 'RuleOfCool', 'SuspiciouslyAproposMusic', 'HorrorDoesntSettleForSimpleTuesday', 'RiffTraxMovies', 'AlienAbduction', 'DisappearedDad', 'PreMortemOneLiner', 'ChessMotifs', 'CoolStarship', 'Fanfare', 'DeflectorShields', 'KeyUnderTheDoormat', 'OrganicTechnology', 'WiperStart', 'MoodWhiplash', 'ArbitrarySkepticism', 'ArbitrarySkepticism', 'MonsterDelay', 'AltarTheSpeed', 'BikiniBar', 'GenreThrowback', 'HeyItsThatGuy', 'DuelingDubs', 'SoundToScreenAdaptation', 'ElvisImpersonator', 'PhonyNewscast', 'DeusExNukina', 'ExposedExtraterrestrials', 'DisasterDominoes', 'SpiritualSuccessor', 'JumpScare', 'JumpScare', 'MistakenForQuake', 'RockBeatsLaser', 'RockBeatsLaser', 'BlackAndWhiteMorality', 'BlackBestFriend', 'NotableTrailers', 'GilliganCut', 'SingleMomStripper', 'DangerTakesABackseat', 'DefensiveFailure', 'ImplacableMan', 'TheCaptain', 'HadTheSillyThingInReverse', 'CreatorProvincialism', 'CallingYourAttacks', 'TakingTheBullet', 'WartimeWedding', 'BrilliantButLazy', 'NarratingTheObvious', 'CommanderContrarian', 'ArtisticLicenseMilitary', 'ArtisticLicenseMilitary', 'ArtisticLicenseMilitary', 'ArtisticLicenseMilitary', 'ArtisticLicenseMilitary', 'HoYay', 'AdoredByTheNetwork', 'ReciprocalFictionParadox', 'MonumentalDamage', 'MonumentalDamage', 'RecycledTrailerMusic', 'OffTheWagon', 'LenoDevice', 'Lampshaded', 'IAmNotLeonardNimoy', 'PleaseWakeUp', 'NationsOfTheWorldMontage', 'MoreDakka', 'MoreDakka', 'SomeKindOfForceField', 'VomitDiscretionShot', 'VomitDiscretionShot', 'BigGood', 'MobileSuitHuman', 'ShellShockedVeteran', 'DisneyDeath', 'ExpandedUniverse', 'MeaningfulName', 'AreYouSureYouCanDriveThisThing', 'FiveRoundsRapid', 'BackedByThePentagon', 'TheComplainerIsAlwaysWrong', 'AliensAreBastards', 'RandomSmokingScene', 'ThoseTwoGuys', 'ThoseTwoGuys', 'SeeTheWhitesOfTheirEyes', 'DelayedExplosion', 'OldSchoolDogfight', 'ImmuneToBullets', 'BilingualBonus', 'VictoriousChorus', 'UniversalDriversLicense', 'UniversalDriversLicense', 'IgnoredExpert', 'AlienInvasion', 'LogoJoke', 'HumansAreSpecial', 'ApocalypseAnarchy', 'AerialCanyonChase', 'DoNotGoGentle', 'MissingMom', 'SorryToInterrupt', 'FingerTwitchingRevival', 'MindRape', 'UpToEleven', 'DisasterMovie', 'AllIsWellThatEndsWell', 'DuringTheWar', 'BatDeduction', 'BittersweetEnding', 'DeadGuyPuppet', 'MultipleGunshotDeath', 'DivorceIsTemporary', 'TitleDrop', 'ItHasBeenAnHonor', 'ArtisticLicenseGunSafety', 'WeComeInPeaceShootToKill', 'TheWallsAreClosingIn', 'CombatPragmatist', 'ThisIsGonnaSuck', 'UnstoppableMailman', 'LampshadeHanging', 'JustBeforeTheEnd', 'SuddenlySober', 'HistoricalInJoke', 'CreditsMedley', 'NoEndorHolocaust', 'LastStand', 'DidYouJustPunchOutCthulhu', 'DidYouJustPunchOutCthulhu', 'HeroicSuicide', 'HeroicSacrifice', 'ExtremelyShortTimespan', 'SpaceBattle', 'GatlingGood', 'CombatTentacles', 'ItsGoingDown', 'HackedByAPirate', 'BackInTheSaddle', 'TheCoconutEffect', 'ArtisticLicensePhysics', 'ArtisticLicensePhysics', 'ArtisticLicensePhysics', 'AbsentMindedProfessor', 'AuthorityEqualsAsskicking', 'GratuitousRussian', 'IgnoredVitalNewsReports', 'StupidSexyFlanders', 'ButIReadABookAboutIt', 'LostInTranslation', 'RedSkyTakeWarning', 'NearVillainVictory', 'AllThereInTheManual', 'CreditsGag', 'BottomlessMagazines', 'RealityIsUnrealistic', 'NoPartyGiven', 'MindScrew', 'TheWorfBarrage', 'BigNo', 'DeadlineNews', 'CurbstompCushion', 'DarkestHour', 'DeathByCameo', 'AlternateHistory', 'HollywoodDensity', 'HollywoodHacking', 'DyingDeclarationOfLove', 'GuiltFreeExterminationWar', 'IfIDoNotReturn', 'BenevolentBoss', 'BenevolentBoss', 'MatchCut', 'PreBattleBanter', 'AlterKocker', 'TimeyWimeyBall', 'GodHelpUsAll', 'NotBad', 'DyingMomentOfAwesome', 'NoPeripheralVision', 'SensorSuspense', 'ShortRangeLongRangeWeapon', 'WaveMotionGun', 'AcceptableProfessionalTargets', 'AmericaSavesTheDay', 'LastRequest', 'DatedHistory', 'EurekaMoment', 'MadeOfExplodium', 'MolotovTruck', 'SuckingInLines', 'MaryMcDonnell', 'ScaryDogmaticAliens', 'AttackItsWeakPoint', 'ActionBomb', 'ActionFilmQuietDramaScene', 'TheWorldIsJustAwesome', 'LittleGreenManInACan', 'OneLastSmoke', 'DestructiveSaviour', 'EarthIsABattlefield', 'SemperFi', 'CameFromTheSky', 'MonumentalBattle', 'DarkerAndEdgier', 'OhCrap', 'OhCrap', 'OhCrap', 'OhCrap', 'OhCrap', 'OhCrap', 'OhCrap', 'WronskiFeint', 'HateSink', 'SoulBrotha', 'ArmorIsUseless', 'RammingAlwaysWorks', 'YiddishAsASecondLanguage', 'BackseatDriver', 'FloatingHeadSyndrome', 'OutrunTheFireball', 'OutrunTheFireball', 'OutrunTheFireball', 'PlanetLooters', 'TrappedInContainment', 'HyperlinkStory', 'SurveillanceStationSlacker', 'CampGay', 'NotWhatItLooksLike', 'ObstructiveBureaucrat', 'AllYourBaseAreBelongToUs', 'LemmingCops', 'EveryoneKnowsMorse', 'FatalFamilyPhoto', 'GodzillaThreshold', 'KillAllHumans', 'InferredHolocaust', 'InferredHolocaust', 'IronicEcho', 'IronicEcho', 'IronicEcho', 'IronicEcho', 'HiveMind', 'SchizoTech', 'ProductPlacement', 'InterruptedCooldownHug', 'EveryHelicopterIsAHuey', 'HopeSpringsEternal', 'PlausibleDeniability', 'PlausibleDeniability', 'SomeoneHasToDie', 'DoomedDefeatist', 'FlyingSaucer', 'RepeatingSoTheAudienceCanHear', 'HollywoodTactics', 'JewsLoveToArgue', 'ChekhovsGun', 'ChekhovsGun', 'RousingSpeech', 'NoAnimalsWereHarmed', 'OurPresidentsAreDifferent', 'ViolenceIsTheOnlyOption', 'RealityEnsues', 'TheEndIsNigh', 'ShortLivedAerialEscape', 'MoneyMakingShot', 'ScareChord', 'ScareChord', 'MistakenForGay', 'DoesThisRemindYouOfAnything', 'OfficiallyShortenedTitle', 'LyricalDissonance', 'EyeAwaken', 'PlanarShockwave', 'OminousFloatingSpaceship', 'DeletedScene', 'TelevisionGeography', 'TelevisionGeography', 'ReasonableAuthorityFigure', 'DespairEventHorizon', 'TooDumbToLive', 'TooDumbToLive', 'TooDumbToLive', 'MutuallyFictional', 'BreakOutTheMuseumPiece', 'QuizzicalTilt', 'PreAssKickingOneLiner', 'ActuallyPrettyFunny', 'GoodSmokingEvilSmoking', 'EasterEgg', 'FourStarBadAss', 'BlackDudeDiesFirst', 'WeHaveBeenResearchingPhlebotinumForYears', 'TooFastToStop', 'RightOnTheTick', 'HighAltitudeBattle', 'EmergencyPresidentialAddress', 'DavidArnold', 'HeroicBSOD', 'HeroicBSOD', 'SpinOff', 'OneBulletLeft', 'PatrioticFervor', 'ImprobableCover', 'InsufficientlyAdvancedAlien', 'BehindTheBlack', 'AlwaysChaoticEvil', 'ScrewThisImOuttaHere', 'ScrewThisImOuttaHere', 'BigEntrance', 'TheReturner', 'CollapsingLair', 'ContrivedCoincidence', 'ContrivedCoincidence', 'ContrivedCoincidence', 'ContrivedCoincidence', 'ContrivedCoincidence', 'MustNotDieAVirgin', 'SceneryGorn', 'MagicCountdown', 'CurbStompBattle', 'WashingtonDCInvasion', 'BlownAcrossTheRoom', 'FamousLastWords', 'FamousLastWords', 'FamousLastWords', 'FaceDeathWithDignity', 'CompletelyDifferentTitle', 'AnalProbing', 'NuclearOption', 'ArtisticLicenseGeography', 'ArtisticLicenseGeography', 'RuleOfPerception', 'RoswellThatEndsWell', 'NukeEm', 'FrontlineGeneral', 'DidntWantAnAdventure', 'JumpingTheShark', 'EarthIsTheCenterOfTheUniverse', 'TheGreys', 'AlienAutopsy', 'HoistByHisOwnPetard', 'HiroshimaAsAUnitOfMeasure', 'SmartPeoplePlayChess', 'ApocalypseWow', 'BuryYourGays']",1996,"['Action', 'Sci-Fi', 'War']",IndependenceDay,http://dbtropes.org/resource/Film/IndependenceDay
485,My Fair Lady,"['BunnyEarsLawyer', 'TheEdwardianEra', 'TheEdwardianEra', 'DeadpanSnarker', 'AmbiguousDisorder', 'DeconfirmedBachelor', 'MaybeEverAfter', 'ConMan', 'DrillSergeantNasty', 'TheReasonYouSuckSpeech', 'BreakTheHaughty', 'BlackmailIsSuchAnUglyWord', 'FeeFiFauxPas', 'SpiritedYoungLady', 'PlankGag', 'AFIS100Years100Movies10THAnniversaryEdition', 'ParentalAbandonment', 'MenAreUncultured', 'NurseryRhyme', 'ParasolOfPrettiness', 'NiceToTheWaiter', 'KavorkaMan', 'CostumePorn', 'BatheHerAndBringHerToMe', 'AntiLoveSong', 'RomanticFalseLead', 'GotMeDoingIt', 'DancesAndBalls', 'LyricalDissonance', 'TheVillainSucksSong', 'GrammarNazi', 'SmugSnake', 'MisogynySong', 'LicensedPinballTables', 'LicensedPinballTables', 'DrJerk', 'CantLiveWithThemCantLiveWithoutThem', 'MeaningfulName', 'BlessedWithSuck', 'CurseCutShort', 'TrainingFromHell', 'NoSympathy', 'ItsAllAboutMe', 'SpotOfTea', 'NonSingingVoice', 'NonSingingVoice', 'NonSingingVoice', 'NonSingingVoice', 'GriefSong', 'LastSecondWordSwap', 'MysteriousMiddleInitial', 'PygmalionPlot', 'UnreliableNarrator', 'ShotAtDawn', 'BritishAccents', 'Tsundere', 'Tsundere', 'SpringTimeForHitler', 'ObsessionSong', 'ObsessionSong', 'StrangerInAFamiliarLand', 'SlapSlapKiss', 'HeManWomanHater', 'MissingMom', 'Adorkable', 'InsufferableGenius', 'BookOnTheHead', 'FridgeBrilliance', 'InnocentInnuendo', 'Catchphrase', 'PetTheDog', 'WestminsterChimes', 'IMeantToDoThat', 'DarkReprise', 'APupilOfMineUntilHeTurnedToEvil', 'WorkingClassPeopleAreMorons', 'PimpedOutDress', 'RefrainFromAssuming', 'TalkAboutTheWeather', 'IAmSong', 'EvenEvilHasStandards', 'PlatonicLifePartners', 'HeterosexualLifePartners', 'HeterosexualLifePartners', 'HeterosexualLifePartners', 'BigFancyHouse', 'GentlemanSnarker', 'OriginalCastPrecedent', 'Fanfare', 'FlatJoy', 'RightBehindMe', 'StalkingIsLove', 'InnocentFlowerGirl', 'TheyWastedAPerfectlyGoodSandwich', 'PrecisionFStrike', 'NiceHat', 'LighterAndSofter', 'RagsToRoyalty', 'JerkWithAHeartOfGold', 'PrincessForADay', 'FalseReassurance', 'IUhYouToo', 'GoodCopBadCop', 'SophisticatedAsHell', 'VocalDissonance', 'SubvertedRhymeEveryOccasion', 'DisproportionateRetribution', 'GemEncrusted', 'HatesEveryoneEqually', 'BritishStuffiness', 'BelligerentSexualTension', 'DoggedNiceGuy', 'EpicMovie', 'IWantSong', 'GorgeousPeriodDress', 'HypocriticalHumor', 'AlliterativeName', 'DudeWheresMyRespect', 'GilliganCut', 'IronicEcho', 'MayDecemberRomance', 'SheCleansUpNicely']",1964,"['Musical', 'Romance']",MyFairLady,http://dbtropes.org/resource/Film/MyFairLady
353,Deep Rising,"['SpoilerTitle', 'UltimateEvil', 'DeadpanSnarker', 'IslandOfMystery', 'JumpingOffTheSlipperySlope', 'ScreamsLikeALittleGirl', 'ICallItVera', 'HollywoodAcid', 'ChekhovsGun', 'ItsPersonal', 'CoolGuns', 'Kaiju', 'OutOfTheFryingPan', 'StickyFingers', 'BottomlessMagazines', 'CannibalLarder', 'BetterToDieThanBeKilled', 'BetterToDieThanBeKilled', 'EmptyElevator', 'CollidingCriminalConspiracies', 'CoolBoat', 'SuperPersistentPredator', 'EyeScream', 'CatScare', 'ImprobableAimingSkills', 'DisneyDeath', 'TheEndOrIsIt', 'PeekABooCorpse', 'LargeHam', 'BadassLongcoat', 'LockedInAFreezer', 'LadyInRed', 'DesertedIsland', 'Foreshadowing', 'EarWorm', 'BlackDudeDiesFirst', 'TookALevelInJerkass', 'ButtMonkey', 'EatenAlive', 'MadeOfExplodium', 'BrainFood', 'DinnerDeformation', 'GiantSquid', 'HiredGuns', 'YouJustHadToSayIt', 'AssholeVictim', 'AccidentalMurder', 'AccidentalMurder', 'MrExposition', 'LeaveBehindAPistol', 'DwindlingParty', 'Understatement', 'InstantExpert', 'Catchphrase', 'DidYouJustFlipOffCthulhu', 'ItCanThink', 'CruelAndUnusualDeath', 'TravelingPipeBulge', 'KarmicDeath', 'KarmicDeath', 'OhCrap', 'OhCrap', 'OhCrap', 'OhCrap', 'TemptingFate', 'EvenEvilHasStandards', 'GhostShip', 'WormSign', 'BoxOfficeBomb', 'SevenDeadlySins', 'HateSink', 'OutrunTheFireball', 'DroolHello', 'TeethClenchedTeamwork', 'FaceRevealingTurn', 'DieHardOnAnX', 'AttackOfTheMonsterAppendage', 'CombatTentacles', 'TheCanKickedHim', 'Phlegmings', 'TheLoad', 'MoreTeethThanTheOsmondFamily', 'RuthlessModernPirates', 'SwallowedWhole', 'SoWhatDoWeDoNow', 'ImprobableTaxonomySkills', 'TheWorfEffect', 'VasquezAlwaysDies', 'DeliciousDistraction', 'IronicEcho', 'NotDistractedByTheSexy', 'TheElevatorFromIpanema']",1998,"['Action', 'Horror', 'Sci-Fi']",DeepRising,http://dbtropes.org/resource/Film/DeepRising
290,Fierce Creatures,"['IdenticalGrandson', 'YourCostumeNeedsWork', 'BaitAndSwitchTyrant', 'Jerkass', 'VerbalBusinessCard', 'MotorMouth', 'HilarityInZoos', 'IControlMyMinionsThrough', 'DodgyToupee', 'HilariouslyAbusiveChildhood', 'IJustShotMarvinInTheFace', 'ShowSomeLeg', 'AssholeVictim', 'BadBoss', 'FunnyBackgroundEvent', 'FanService', 'NotWithTheSafetyOnYouWont', 'NotWhatItLooksLike', 'SmallNameBigEgo', 'Expy', 'CurseCutShort', 'VerbalBackspace', 'ChekhovsSkill', 'GassHole', 'UrbanLegendLoveLife', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ThanksForTheMammary', 'AndThenWhat', 'AllThereInTheManual', 'AccidentalPervert', 'JerkWithAHeartOfGold', 'BetterThanItSoundsFilm', 'EpicFail', 'InadequateInheritor', 'SpiritualSuccessor', 'BlatantLies', 'UncannyFamilyResemblance', 'RightInFrontOfMe', 'BestialityIsDepraved', 'HypocriticalHumor', 'OfCorpseHesAlive', 'BigShutUp', 'AscendedToCarnivorism', 'MsFanservice', 'Metaphorgotten', 'WeNamedTheMonkeyJack', 'ClosetShuffle', 'NoAnimalsWereHarmed', 'PandaingToTheAudience', 'FreudianSlipperySlope', 'PeopleZoo']",1997,['Comedy'],FierceCreatures,http://dbtropes.org/resource/Film/FierceCreatures
1013,Anaconda,"['BewareMyStingerTail', 'WeCanRuleTogether', 'EatenAlive', 'AffablyEvil', 'NeckSnap', 'DannyTrejo', 'EvilPoacher', 'MurderousThighs', 'HateSink', 'CruelAndUnusualDeath', 'MaleGaze', 'DaylightHorror', 'FaceDeathWithDignity', 'SmugSnake', 'BlackDudeDiesFirst', 'CelebrityParadox', 'BigDamnHeroes', 'HoneyTrap', 'FanService', 'ObviouslyEvil', 'DwindlingParty', 'LargeHam', 'UpToEleven', 'ScaryAnimalTitle', 'SuperPersistentPredator', 'SophisticatedAsHell', 'Badass', 'YourMom', 'PrimalFear', 'TheMutiny', 'NothingIsScarier', 'EqualOpportunityEvil', 'NiceJobBreakingItHero', 'NotSoDifferent', 'JerkWithAHeartOfGold', 'OneWordTitle', 'BritishStuffiness', 'DyingMomentOfAwesome', 'ForTheEvulz', 'BMovie', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'ArtisticLicenseBiology', 'MouthCam', 'GracefulLoser', 'WithMyHandsTied', 'BetterToDieThanBeKilled', 'BigBadEnsemble', 'Determinator', 'RiverOfInsanity', 'HazardousWater', 'HoistByHisOwnPetard', 'MacGuffin', 'ReptilesAreAbhorrent', 'NoisyNature', 'KillItWithFire', 'AllStarCast', 'YouAndWhatArmy', 'ChronicBackstabbingDisorder', 'InstantDramaJustAddTracheotomy', 'FauxAffablyEvil', 'WouldHitAGirl', 'SinisterMinister', 'DidntThinkThisThrough', 'DeadStarWalking', 'DueToTheDead', 'ImpendingDoomPOV', 'ImpendingDoomPOV']",1997,"['Action', 'Adventure', 'Thriller']",Anaconda,http://dbtropes.org/resource/Film/Anaconda
